chr1	3059791	3059793	0.385	13	5	B	G	+	2	1	-	11	4
chr1	3059911	3059913	0.834	6	5	B	G	+	1	1	-	5	4
chr1	3059923	3059925	1	7	7	B	G	+	1	1	-	6	6
chr1	3059930	3059932	1	7	7	B	G	+	1	1	-	6	6
chr1	3059943	3059945	1	7	7	B	G	+	1	1	-	6	6
chr1	3059987	3059989	1	10	10	B	G	+	3	3	-	7	7
chr1	3059996	3059998	1	10	10	B	G	+	3	3	-	7	7
chr1	3060017	3060019	0.778	9	7	B	G	+	3	1	-	6	6
chr1	3060269	3060271	0.834	6	5	B	G	+	5	5	-	1	0
chr1	3060606	3060608	1	10	10	B	G	+	4	4	-	6	6
chr1	3060932	3060934	1	8	8	+	G	+	8	8	-	0	0
chr1	3061150	3061152	0.945	18	17	B	G	+	5	5	-	13	12
chr1	3061335	3061337	1	16	16	B	G	+	9	9	-	7	7
chr1	3061367	3061369	0.948	19	18	B	G	+	12	12	-	7	6
chr1	3061387	3061389	1	15	15	B	G	+	10	10	-	5	5
chr1	3061684	3061686	0.889	9	8	B	G	+	2	2	-	7	6
chr1	3062484	3062486	0.9	10	9	B	G	+	3	3	-	7	6
chr1	3062524	3062526	1	13	13	B	G	+	2	2	-	11	11
chr1	3062685	3062687	1	20	20	B	G	+	11	11	-	9	9
chr1	3062718	3062720	0.938	16	15	B	G	+	10	10	-	6	5
chr1	3062738	3062740	1	14	14	B	G	+	10	10	-	4	4
chr1	3062741	3062743	0.867	15	13	B	G	+	11	10	-	4	3
chr1	3063373	3063375	0.875	8	7	B	G	+	7	6	-	1	1
chr1	3063415	3063417	0.546	11	6	B	G	+	8	5	-	3	1
chr1	3063481	3063483	1	14	14	B	G	+	7	7	-	7	7
chr1	3063493	3063495	0.786	14	11	B	G	+	7	6	-	7	5
chr1	3063754	3063756	1	16	16	B	G	+	10	10	-	6	6
chr1	3063771	3063773	0.948	19	18	B	G	+	13	12	-	6	6
chr1	3063801	3063803	0.723	18	13	B	G	+	11	7	-	7	6
chr1	3063914	3063916	1	10	10	B	G	+	6	6	-	4	4
chr1	3064315	3064317	1	1	1	-	G	+	0	0	-	1	1
chr1	3064923	3064925	1	6	6	B	G	+	1	1	-	5	5
chr1	3064925	3064927	1	8	8	B	G	+	2	2	-	6	6
chr1	3065030	3065032	1	9	9	B	G	+	5	5	-	4	4
chr1	3065189	3065191	0.889	18	16	B	G	+	10	10	-	8	6
chr1	3065264	3065266	0.539	13	7	B	G	+	5	3	-	8	4
chr1	3065543	3065545	1	11	11	B	G	+	7	7	-	4	4
chr1	3065879	3065881	0.546	11	6	B	G	+	3	2	-	8	4
chr1	3066295	3066297	0.929	14	13	B	G	+	4	4	-	10	9
chr1	3066357	3066359	0.112	18	2	B	G	+	5	1	-	13	1
chr1	3066470	3066472	0.75	16	12	B	G	+	7	5	-	9	7
chr1	3067000	3067002	0.847	13	11	B	G	+	8	7	-	5	4
chr1	3067135	3067137	1	10	10	B	G	+	5	5	-	5	5
chr1	3067496	3067498	0.858	7	6	B	G	+	6	5	-	1	1
chr1	3067596	3067598	0.556	18	10	B	G	+	15	8	-	3	2
chr1	3067871	3067873	0.945	18	17	B	G	+	15	14	-	3	3
chr1	3068836	3068838	0.616	13	8	B	G	+	10	7	-	3	1
chr1	3069000	3069002	0.938	16	15	B	G	+	14	13	-	2	2
chr1	3069006	3069008	0.934	15	14	B	G	+	13	12	-	2	2
chr1	3069067	3069069	1	12	12	B	G	+	9	9	-	3	3
chr1	3069472	3069474	0.889	18	16	B	G	+	17	15	-	1	1
chr1	3069891	3069893	0.889	9	8	B	G	+	4	4	-	5	4
chr1	3070177	3070179	0.706	17	12	B	G	+	6	4	-	11	8
chr1	3070336	3070338	0.858	14	12	B	G	+	12	10	-	2	2
chr1	3070350	3070352	1	13	13	B	G	+	12	12	-	1	1
chr1	3070394	3070396	0.813	16	13	B	G	+	15	12	-	1	1
chr1	3070453	3070455	1	12	12	B	G	+	11	11	-	1	1
chr1	3070614	3070616	0.715	21	15	B	G	+	10	8	-	11	7
chr1	3070693	3070695	0.375	16	6	B	G	+	7	3	-	9	3
chr1	3071443	3071445	0.616	13	8	B	G	+	9	6	-	4	2
chr1	3071592	3071594	0.87	23	20	B	G	+	15	12	-	8	8
chr1	3071906	3071908	0.723	18	13	B	G	+	13	8	-	5	5
chr1	3072386	3072388	1	7	7	+	G	+	7	7	-	0	0
chr1	3072448	3072450	0.556	9	5	B	G	+	7	4	-	2	1
chr1	3072556	3072558	1	8	8	B	G	+	3	3	-	5	5
chr1	3072746	3072748	1	13	13	B	G	+	8	8	-	5	5
chr1	3072923	3072925	0.637	11	7	B	G	+	4	3	-	7	4
chr1	3073108	3073110	1	10	10	+	G	+	10	10	-	0	0
chr1	3073787	3073789	1	15	15	B	G	+	14	14	-	1	1
chr1	3073818	3073820	0.945	18	17	B	G	+	16	15	-	2	2
chr1	3074048	3074050	0.9	10	9	B	G	+	7	7	-	3	2
chr1	3074366	3074368	1	6	6	B	G	+	5	5	-	1	1
chr1	3074911	3074913	0.813	16	13	B	G	+	5	4	-	11	9
chr1	3074988	3074990	0.834	6	5	B	G	+	1	0	-	5	5
chr1	3075078	3075080	0.125	8	1	B	G	+	1	0	-	7	1
chr1	3075085	3075087	0.625	8	5	B	G	+	1	1	-	7	4
chr1	3075257	3075259	1	9	9	B	G	+	3	3	-	6	6
chr1	3075665	3075667	1	17	17	B	G	+	7	7	-	10	10
chr1	3076706	3076708	0.8	10	8	B	G	+	6	5	-	4	3
chr1	3077007	3077009	1	6	6	B	G	+	3	3	-	3	3
chr1	3077037	3077039	1	8	8	B	G	+	4	4	-	4	4
chr1	3077086	3077088	1	9	9	B	G	+	5	5	-	4	4
chr1	3077097	3077099	1	14	14	B	G	+	6	6	-	8	8
chr1	3077249	3077251	1	11	11	B	G	+	3	3	-	8	8
chr1	3077469	3077471	1	14	14	B	G	+	7	7	-	7	7
chr1	3078266	3078268	0.847	13	11	B	G	+	5	5	-	8	6
chr1	3078329	3078331	1	9	9	B	G	+	5	5	-	4	4
chr1	3078773	3078775	1	12	12	+	G	+	12	12	-	0	0
chr1	3078911	3078913	0.942	17	16	B	G	+	12	12	-	5	4
chr1	3079165	3079167	0.847	13	11	B	G	+	7	6	-	6	5
chr1	3079408	3079410	0.5	6	3	+	G	+	6	3	-	0	0
chr1	3079947	3079949	0.889	9	8	B	G	+	5	4	-	4	4
chr1	3081036	3081038	0.79	19	15	B	G	+	6	5	-	13	10
chr1	3081052	3081054	1	18	18	B	G	+	7	7	-	11	11
chr1	3081244	3081246	1	11	11	B	G	+	3	3	-	8	8
chr1	3081614	3081616	0.8	5	4	B	G	+	3	2	-	2	2
chr1	3081624	3081626	0.8	5	4	B	G	+	3	2	-	2	2
chr1	3081994	3081996	0.91	11	10	B	G	+	5	5	-	6	5
chr1	3082350	3082352	1	15	15	B	G	+	7	7	-	8	8
chr1	3082365	3082367	1	15	15	B	G	+	7	7	-	8	8
chr1	3083365	3083367	0.75	4	3	-	G	+	0	0	-	4	3
chr1	3083444	3083446	0.867	15	13	B	G	+	9	8	-	6	5
chr1	3083460	3083462	1	14	14	B	G	+	10	10	-	4	4
chr1	3083505	3083507	0.643	14	9	B	G	+	10	7	-	4	2
chr1	3083661	3083663	0.834	6	5	B	G	+	2	2	-	4	3
chr1	3083768	3083770	1	8	8	B	G	+	5	5	-	3	3
chr1	3083815	3083817	0.75	8	6	B	G	+	4	2	-	4	4
chr1	3084109	3084111	1	8	8	B	G	+	2	2	-	6	6
chr1	3084207	3084209	1	11	11	B	G	+	4	4	-	7	7
chr1	3084383	3084385	0.77	13	10	B	G	+	5	4	-	8	6
chr1	3084770	3084772	0.65	20	13	B	G	+	8	5	-	12	8
chr1	3084834	3084836	0.889	18	16	B	G	+	8	6	-	10	10
chr1	3085407	3085409	1	11	11	B	G	+	3	3	-	8	8
chr1	3085416	3085418	1	11	11	B	G	+	3	3	-	8	8
chr1	3085491	3085493	0.924	13	12	B	G	+	6	5	-	7	7
chr1	3085515	3085517	0.723	18	13	B	G	+	8	6	-	10	7
chr1	3086105	3086107	1	25	25	B	G	+	12	12	-	13	13
chr1	3086115	3086117	0.917	24	22	B	G	+	10	9	-	14	13
chr1	3086395	3086397	0.875	8	7	B	G	+	2	1	-	6	6
chr1	3086577	3086579	0.625	8	5	B	G	+	3	1	-	5	4
chr1	3086802	3086804	1	13	13	B	G	+	6	6	-	7	7
chr1	3086810	3086812	1	12	12	B	G	+	5	5	-	7	7
chr1	3086814	3086816	0.917	12	11	B	G	+	5	4	-	7	7
chr1	3086832	3086834	1	13	13	B	G	+	4	4	-	9	9
chr1	3086849	3086851	1	9	9	B	G	+	3	3	-	6	6
chr1	3086997	3086999	1	17	17	B	G	+	3	3	-	14	14
chr1	3087299	3087301	0.834	12	10	B	G	+	9	8	-	3	2
chr1	3087431	3087433	1	15	15	B	G	+	4	4	-	11	11
chr1	3087628	3087630	1	7	7	-	G	+	0	0	-	7	7
chr1	3087834	3087836	0.834	12	10	B	G	+	2	2	-	10	8
chr1	3087880	3087882	0.938	16	15	B	G	+	7	7	-	9	8
chr1	3087905	3087907	1	12	12	B	G	+	7	7	-	5	5
chr1	3088059	3088061	1	26	26	B	G	+	15	15	-	11	11
chr1	3088123	3088125	0.938	16	15	B	G	+	6	6	-	10	9
chr1	3088168	3088170	0.579	19	11	B	G	+	11	5	-	8	6
chr1	3088280	3088282	0.929	14	13	B	G	+	8	7	-	6	6
chr1	3088642	3088644	0.948	19	18	B	G	+	11	11	-	8	7
chr1	3088892	3088894	1	5	5	B	G	+	4	4	-	1	1
chr1	3089301	3089303	1	15	15	B	G	+	10	10	-	5	5
chr1	3089397	3089399	0.546	11	6	B	G	+	9	6	-	2	0
chr1	3089587	3089589	0.867	15	13	B	G	+	11	9	-	4	4
chr1	3089634	3089636	0.834	12	10	B	G	+	8	6	-	4	4
chr1	3089809	3089811	0.4	20	8	B	G	+	18	7	-	2	1
chr1	3089838	3089840	0.905	21	19	B	G	+	19	17	-	2	2
chr1	3090333	3090335	0.917	12	11	B	G	+	8	7	-	4	4
chr1	3090407	3090409	1	5	5	B	G	+	3	3	-	2	2
chr1	3090494	3090496	1	6	6	B	G	+	5	5	-	1	1
chr1	3090712	3090714	1	13	13	B	G	+	12	12	-	1	1
chr1	3090853	3090855	0.616	13	8	B	G	+	12	8	-	1	0
chr1	3091227	3091229	0.5	8	4	B	G	+	2	1	-	6	3
chr1	3091346	3091348	1	10	10	B	G	+	4	4	-	6	6
chr1	3091452	3091454	1	5	5	B	G	+	2	2	-	3	3
chr1	3091498	3091500	0.334	3	1	+	G	+	3	1	-	0	0
chr1	3091562	3091564	1	1	1	+	G	+	1	1	-	0	0
chr1	3091710	3091712	0.9	20	18	B	G	+	14	12	-	6	6
chr1	3091765	3091767	0.625	16	10	B	G	+	10	5	-	6	5
chr1	3092103	3092105	0.75	8	6	B	G	+	5	5	-	3	1
chr1	3092178	3092180	0.685	19	13	B	G	+	13	8	-	6	5
chr1	3092753	3092755	0.572	14	8	B	G	+	10	5	-	4	3
chr1	3092994	3092996	0.834	6	5	+	G	+	6	5	-	0	0
chr1	3093111	3093113	0.889	9	8	B	G	+	7	7	-	2	1
chr1	3093445	3093447	0.924	13	12	B	G	+	9	8	-	4	4
chr1	3093907	3093909	1	23	23	B	G	+	14	14	-	9	9
chr1	3094062	3094064	1	22	22	B	G	+	13	13	-	9	9
chr1	3094115	3094117	0.914	23	21	B	G	+	10	9	-	13	12
chr1	3094120	3094122	1	22	22	B	G	+	9	9	-	13	13
chr1	3094124	3094126	1	20	20	B	G	+	7	7	-	13	13
chr1	3094156	3094158	1	19	19	B	G	+	8	8	-	11	11
chr1	3094185	3094187	1	16	16	B	G	+	9	9	-	7	7
chr1	3094217	3094219	1	17	17	B	G	+	7	7	-	10	10
chr1	3094248	3094250	0.948	19	18	B	G	+	7	6	-	12	12
chr1	3094328	3094330	1	15	15	B	G	+	2	2	-	13	13
chr1	3094855	3094857	1	15	15	B	G	+	8	8	-	7	7
chr1	3095223	3095225	0.917	12	11	B	G	+	4	3	-	8	8
chr1	3095657	3095659	0.875	8	7	B	G	+	4	3	-	4	4
chr1	3096104	3096106	1	16	16	B	G	+	6	6	-	10	10
chr1	3096288	3096290	0.924	13	12	B	G	+	1	1	-	12	11
chr1	3096675	3096677	0.834	12	10	B	G	+	8	6	-	4	4
chr1	3096714	3096716	1	12	12	B	G	+	8	8	-	4	4
chr1	3097963	3097965	0.895	19	17	B	G	+	9	8	-	10	9
chr1	3098146	3098148	0.948	19	18	B	G	+	13	13	-	6	5
chr1	3098659	3098661	0.867	15	13	B	G	+	7	6	-	8	7
chr1	3098771	3098773	0.945	18	17	B	G	+	5	4	-	13	13
chr1	3098909	3098911	1	6	6	B	G	+	3	3	-	3	3
chr1	3098990	3098992	1	5	5	B	G	+	3	3	-	2	2
chr1	3099021	3099023	0.889	9	8	B	G	+	4	3	-	5	5
chr1	3099255	3099257	0.813	16	13	B	G	+	5	5	-	11	8
chr1	3099406	3099408	0.929	14	13	B	G	+	5	4	-	9	9
chr1	3099559	3099561	0.693	13	9	B	G	+	8	7	-	5	2
chr1	3099634	3099636	1	19	19	B	G	+	7	7	-	12	12
chr1	3099784	3099786	0.9	10	9	B	G	+	4	3	-	6	6
chr1	3099982	3099984	0.9	10	9	+	G	+	10	9	-	0	0
chr1	3100022	3100024	0.942	17	16	B	G	+	10	9	-	7	7
chr1	3100307	3100309	0.858	7	6	+	G	+	7	6	-	0	0
chr1	3100350	3100352	1	11	11	B	G	+	5	5	-	6	6
chr1	3100440	3100442	0.91	11	10	B	G	+	5	5	-	6	5
chr1	3100558	3100560	0.819	11	9	B	G	+	4	3	-	7	6
chr1	3100764	3100766	1	8	8	B	G	+	5	5	-	3	3
chr1	3101213	3101215	0.572	7	4	B	G	+	4	2	-	3	2
chr1	3102025	3102027	1	12	12	B	G	+	2	2	-	10	10
chr1	3102051	3102053	0.9	10	9	B	G	+	3	3	-	7	6
chr1	3102469	3102471	0.75	8	6	B	G	+	4	3	-	4	3
chr1	3102620	3102622	0.91	11	10	B	G	+	8	7	-	3	3
chr1	3102685	3102687	1	11	11	B	G	+	9	9	-	2	2
chr1	3102698	3102700	1	14	14	B	G	+	9	9	-	5	5
chr1	3102702	3102704	1	14	14	B	G	+	9	9	-	5	5
chr1	3102752	3102754	1	13	13	B	G	+	9	9	-	4	4
chr1	3102817	3102819	0.9	10	9	B	G	+	6	5	-	4	4
chr1	3102909	3102911	0.889	9	8	B	G	+	2	2	-	7	6
chr1	3103601	3103603	1	21	21	B	G	+	16	16	-	5	5
chr1	3103607	3103609	1	23	23	B	G	+	18	18	-	5	5
chr1	3103727	3103729	1	22	22	B	G	+	16	16	-	6	6
chr1	3103734	3103736	0.9	20	18	B	G	+	14	13	-	6	5
chr1	3104006	3104008	0.778	9	7	B	G	+	4	4	-	5	3
chr1	3104021	3104023	0.8	10	8	B	G	+	5	4	-	5	4
chr1	3104111	3104113	0.75	8	6	B	G	+	5	4	-	3	2
chr1	3104390	3104392	1	9	9	B	G	+	7	7	-	2	2
chr1	3104536	3104538	0.9	10	9	B	G	+	5	4	-	5	5
chr1	3104639	3104641	0.924	13	12	B	G	+	11	10	-	2	2
chr1	3104861	3104863	0.546	11	6	+	G	+	11	6	-	0	0
chr1	3105270	3105272	0	7	0	B	G	+	4	0	-	3	0
chr1	3105547	3105549	0.834	6	5	B	G	+	3	3	-	3	2
chr1	3105906	3105908	1	10	10	B	G	+	2	2	-	8	8
chr1	3105985	3105987	0.858	7	6	B	G	+	1	1	-	6	5
chr1	3106094	3106096	1	10	10	B	G	+	3	3	-	7	7
chr1	3106122	3106124	1	10	10	B	G	+	5	5	-	5	5
chr1	3106318	3106320	1	8	8	B	G	+	4	4	-	4	4
chr1	3106331	3106333	1	11	11	B	G	+	6	6	-	5	5
chr1	3106425	3106427	0.91	11	10	B	G	+	7	6	-	4	4
chr1	3106468	3106470	1	14	14	B	G	+	6	6	-	8	8
chr1	3107264	3107266	0.959	24	23	B	G	+	12	11	-	12	12
chr1	3107383	3107385	0.813	16	13	B	G	+	12	9	-	4	4
chr1	3107483	3107485	0.924	13	12	B	G	+	7	6	-	6	6
chr1	3107716	3107718	0.728	11	8	B	G	+	1	0	-	10	8
chr1	3108091	3108093	0.9	10	9	B	G	+	5	5	-	5	4
chr1	3108225	3108227	0.88	25	22	B	G	+	16	14	-	9	8
chr1	3108562	3108564	1	9	9	B	G	+	5	5	-	4	4
chr1	3108987	3108989	0.9	10	9	B	G	+	8	7	-	2	2
chr1	3109089	3109091	0.924	13	12	B	G	+	11	10	-	2	2
chr1	3109230	3109232	0.715	21	15	B	G	+	18	12	-	3	3
chr1	3109294	3109296	1	24	24	B	G	+	19	19	-	5	5
chr1	3109389	3109391	0.358	14	5	B	G	+	12	5	-	2	0
chr1	3109643	3109645	0.926	27	25	B	G	+	10	9	-	17	16
chr1	3109695	3109697	0.91	22	20	B	G	+	5	5	-	17	15
chr1	3109871	3109873	0.572	7	4	B	G	+	2	1	-	5	3
chr1	3109979	3109981	0.924	13	12	B	G	+	7	6	-	6	6
chr1	3110479	3110481	0.819	11	9	B	G	+	8	7	-	3	2
chr1	3110671	3110673	0.929	14	13	B	G	+	12	12	-	2	1
chr1	3111331	3111333	1	5	5	B	G	+	2	2	-	3	3
chr1	3111492	3111494	0.7	10	7	B	G	+	7	5	-	3	2
chr1	3111537	3111539	1	15	15	B	G	+	8	8	-	7	7
chr1	3111775	3111777	0.889	9	8	B	G	+	8	7	-	1	1
chr1	3111789	3111791	1	11	11	B	G	+	10	10	-	1	1
chr1	3111881	3111883	0.95	20	19	B	G	+	17	16	-	3	3
chr1	3112156	3112158	0.963	27	26	B	G	+	19	19	-	8	7
chr1	3112175	3112177	0.963	27	26	B	G	+	20	20	-	7	6
chr1	3112233	3112235	0.959	24	23	B	G	+	12	11	-	12	12
chr1	3112265	3112267	0.762	21	16	B	G	+	12	10	-	9	6
chr1	3112296	3112298	0.734	15	11	B	G	+	8	6	-	7	5
chr1	3112353	3112355	1	18	18	B	G	+	8	8	-	10	10
chr1	3112370	3112372	0.938	16	15	B	G	+	7	6	-	9	9
chr1	3112401	3112403	0.91	11	10	B	G	+	3	3	-	8	7
chr1	3112466	3112468	1	7	7	B	G	+	3	3	-	4	4
chr1	3112769	3112771	1	14	14	B	G	+	10	10	-	4	4
chr1	3112985	3112987	0.637	11	7	B	G	+	7	4	-	4	3
chr1	3113112	3113114	0.895	19	17	B	G	+	4	3	-	15	14
chr1	3113716	3113718	0.572	14	8	B	G	+	2	1	-	12	7
chr1	3113765	3113767	0.934	15	14	B	G	+	4	3	-	11	11
chr1	3113845	3113847	0.938	16	15	B	G	+	10	10	-	6	5
chr1	3113888	3113890	1	14	14	B	G	+	7	7	-	7	7
chr1	3114034	3114036	0.875	8	7	B	G	+	4	3	-	4	4
chr1	3114063	3114065	1	8	8	B	G	+	5	5	-	3	3
chr1	3114546	3114548	1	17	17	B	G	+	6	6	-	11	11
chr1	3114935	3114937	1	4	4	B	G	+	3	3	-	1	1
chr1	3115049	3115051	0.7	20	14	B	G	+	4	3	-	16	11
chr1	3115192	3115194	0.6	15	9	B	G	+	3	0	-	12	9
chr1	3115275	3115277	0.8	10	8	B	G	+	8	6	-	2	2
chr1	3115322	3115324	1	13	13	B	G	+	10	10	-	3	3
chr1	3115355	3115357	1	14	14	B	G	+	12	12	-	2	2
chr1	3115550	3115552	0.77	13	10	B	G	+	8	5	-	5	5
chr1	3115562	3115564	0.667	12	8	B	G	+	6	3	-	6	5
chr1	3116103	3116105	1	4	4	B	G	+	2	2	-	2	2
chr1	3116263	3116265	1	13	13	B	G	+	7	7	-	6	6
chr1	3116831	3116833	1	16	16	B	G	+	4	4	-	12	12
chr1	3116867	3116869	0.938	16	15	B	G	+	5	5	-	11	10
chr1	3116939	3116941	0.938	16	15	B	G	+	5	5	-	11	10
chr1	3117047	3117049	0.834	18	15	B	G	+	5	2	-	13	13
chr1	3117520	3117522	1	14	14	B	G	+	7	7	-	7	7
chr1	3117564	3117566	0.648	17	11	B	G	+	6	3	-	11	8
chr1	3117710	3117712	0.5	12	6	-	G	+	0	0	-	12	6
chr1	3118018	3118020	0.864	22	19	B	G	+	15	13	-	7	6
chr1	3118137	3118139	0.62	21	13	B	G	+	8	4	-	13	9
chr1	3118481	3118483	0.942	17	16	B	G	+	10	10	-	7	6
chr1	3118553	3118555	1	11	11	B	G	+	10	10	-	1	1
chr1	3118789	3118791	0.813	16	13	B	G	+	14	12	-	2	1
chr1	3118805	3118807	0.8	15	12	B	G	+	12	9	-	3	3
chr1	3118864	3118866	1	17	17	B	G	+	15	15	-	2	2
chr1	3118934	3118936	0.834	12	10	B	G	+	10	9	-	2	1
chr1	3119285	3119287	0.462	13	6	B	G	+	5	2	-	8	4
chr1	3119321	3119323	0.4	10	4	B	G	+	4	2	-	6	2
chr1	3119395	3119397	0.556	9	5	B	G	+	1	0	-	8	5
chr1	3119951	3119953	0.858	14	12	B	G	+	6	5	-	8	7
chr1	3120043	3120045	0.924	13	12	B	G	+	7	6	-	6	6
chr1	3120483	3120485	0.572	21	12	B	G	+	9	4	-	12	8
chr1	3120574	3120576	0.723	18	13	B	G	+	3	2	-	15	11
chr1	3120634	3120636	0.778	18	14	B	G	+	4	3	-	14	11
chr1	3121059	3121061	0.883	17	15	B	G	+	15	14	-	2	1
chr1	3121586	3121588	0.778	18	14	B	G	+	12	10	-	6	4
chr1	3121638	3121640	1	17	17	B	G	+	15	15	-	2	2
chr1	3121776	3121778	0.637	11	7	B	G	+	8	5	-	3	2
chr1	3121819	3121821	0.819	11	9	B	G	+	6	4	-	5	5
chr1	3121848	3121850	0.445	9	4	B	G	+	2	1	-	7	3
chr1	3121854	3121856	0.9	10	9	B	G	+	2	2	-	8	7
chr1	3121860	3121862	1	10	10	B	G	+	1	1	-	9	9
chr1	3121872	3121874	0.858	14	12	B	G	+	3	3	-	11	9
chr1	3121898	3121900	0.847	13	11	B	G	+	3	3	-	10	8
chr1	3121902	3121904	0.847	13	11	B	G	+	3	3	-	10	8
chr1	3121910	3121912	1	14	14	B	G	+	3	3	-	11	11
chr1	3122008	3122010	0.786	14	11	B	G	+	3	2	-	11	9
chr1	3123481	3123483	0.917	12	11	B	G	+	6	5	-	6	6
chr1	3123503	3123505	1	15	15	B	G	+	9	9	-	6	6
chr1	3123506	3123508	1	15	15	B	G	+	9	9	-	6	6
chr1	3124242	3124244	0.847	13	11	B	G	+	9	7	-	4	4
chr1	3124281	3124283	0.9	10	9	B	G	+	7	6	-	3	3
chr1	3124391	3124393	1	10	10	+	G	+	10	10	-	0	0
chr1	3124415	3124417	0.889	9	8	+	G	+	9	8	-	0	0
chr1	3125236	3125238	0.834	12	10	B	G	+	4	3	-	8	7
chr1	3125413	3125415	1	12	12	B	G	+	2	2	-	10	10
chr1	3125421	3125423	0.924	13	12	B	G	+	3	3	-	10	9
chr1	3125737	3125739	0.75	4	3	-	G	+	0	0	-	4	3
chr1	3126216	3126218	0.75	12	9	B	G	+	4	3	-	8	6
chr1	3126373	3126375	0.953	21	20	B	G	+	5	4	-	16	16
chr1	3126545	3126547	0.945	18	17	B	G	+	3	3	-	15	14
chr1	3126732	3126734	0.929	14	13	B	G	+	2	2	-	12	11
chr1	3127938	3127940	1	5	5	B	G	+	2	2	-	3	3
chr1	3128007	3128009	0.8	10	8	B	G	+	6	5	-	4	3
chr1	3128236	3128238	1	11	11	B	G	+	8	8	-	3	3
chr1	3128319	3128321	0.429	14	6	B	G	+	8	5	-	6	1
chr1	3129298	3129300	1	7	7	B	G	+	5	5	-	2	2
chr1	3130147	3130149	0.905	21	19	B	G	+	16	14	-	5	5
chr1	3130279	3130281	1	8	8	+	G	+	8	8	-	0	0
chr1	3131352	3131354	0.889	9	8	B	G	+	6	5	-	3	3
chr1	3131389	3131391	0.847	13	11	B	G	+	6	4	-	7	7
chr1	3131519	3131521	0.786	14	11	B	G	+	9	7	-	5	4
chr1	3131976	3131978	0.8	5	4	-	G	+	0	0	-	5	4
chr1	3132167	3132169	0.834	12	10	B	G	+	7	6	-	5	4
chr1	3132181	3132183	0.77	13	10	B	G	+	8	7	-	5	3
chr1	3132289	3132291	0.924	13	12	B	G	+	11	10	-	2	2
chr1	3132382	3132384	0.667	15	10	B	G	+	8	5	-	7	5
chr1	3132459	3132461	1	16	16	B	G	+	7	7	-	9	9
chr1	3132464	3132466	0.934	15	14	B	G	+	6	5	-	9	9
chr1	3133261	3133263	1	21	21	B	G	+	13	13	-	8	8
chr1	3133413	3133415	0.375	16	6	B	G	+	7	2	-	9	4
chr1	3133894	3133896	0.5	14	7	B	G	+	11	5	-	3	2
chr1	3134727	3134729	1	10	10	B	G	+	4	4	-	6	6
chr1	3134736	3134738	1	11	11	B	G	+	4	4	-	7	7
chr1	3135817	3135819	0.385	13	5	B	G	+	6	2	-	7	3
chr1	3135941	3135943	1	6	6	B	G	+	5	5	-	1	1
chr1	3135943	3135945	1	6	6	B	G	+	5	5	-	1	1
chr1	3136154	3136156	0.765	17	13	B	G	+	11	9	-	6	4
chr1	3136457	3136459	1	17	17	B	G	+	9	9	-	8	8
chr1	3136723	3136725	0.572	7	4	B	G	+	2	2	-	5	2
chr1	3136769	3136771	1	3	3	B	G	+	1	1	-	2	2
chr1	3136815	3136817	1	4	4	B	G	+	1	1	-	3	3
chr1	3136965	3136967	0.7	10	7	B	G	+	7	5	-	3	2
chr1	3136997	3136999	1	13	13	B	G	+	10	10	-	3	3
chr1	3137040	3137042	0.715	14	10	B	G	+	11	7	-	3	3
chr1	3137121	3137123	1	4	4	B	G	+	2	2	-	2	2
chr1	3137248	3137250	0.924	13	12	B	G	+	10	10	-	3	2
chr1	3137579	3137581	1	1	1	+	G	+	1	1	-	0	0
chr1	3137610	3137612	1	1	1	+	G	+	1	1	-	0	0
chr1	3137691	3137693	0.667	3	2	-	G	+	0	0	-	3	2
chr1	3137836	3137838	1	3	3	B	G	+	1	1	-	2	2
chr1	3137863	3137865	1	5	5	B	G	+	1	1	-	4	4
chr1	3137870	3137872	1	5	5	B	G	+	1	1	-	4	4
chr1	3137951	3137953	0.25	4	1	B	G	+	1	0	-	3	1
chr1	3138015	3138017	1	1	1	-	G	+	0	0	-	1	1
chr1	3138260	3138262	0.2	5	1	B	G	+	1	0	-	4	1
chr1	3138397	3138399	1	1	1	-	G	+	0	0	-	1	1
chr1	3138532	3138534	1	1	1	-	G	+	0	0	-	1	1
chr1	3138736	3138738	1	3	3	-	G	+	0	0	-	3	3
chr1	3138973	3138975	0.7	10	7	-	G	+	0	0	-	10	7
chr1	3139050	3139052	0.706	17	12	B	G	+	2	2	-	15	10
chr1	3139064	3139066	0.955	22	21	B	G	+	3	3	-	19	18
chr1	3139069	3139071	0.914	23	21	B	G	+	3	3	-	20	18
chr1	3139239	3139241	0.75	8	6	B	G	+	2	1	-	6	5
chr1	3139297	3139299	0.858	7	6	B	G	+	1	1	-	6	5
chr1	3139478	3139480	1	2	2	-	G	+	0	0	-	2	2
chr1	3139807	3139809	0.834	6	5	B	G	+	4	4	-	2	1
chr1	3140132	3140134	0.924	13	12	B	G	+	7	6	-	6	6
chr1	3140319	3140321	1	16	16	B	G	+	11	11	-	5	5
chr1	3141403	3141405	0.5	12	6	B	G	+	4	2	-	8	4
chr1	3141705	3141707	1	12	12	B	G	+	6	6	-	6	6
chr1	3141815	3141817	0.786	14	11	B	G	+	7	7	-	7	4
chr1	3141998	3142000	1	14	14	B	G	+	3	3	-	11	11
chr1	3142325	3142327	0.819	11	9	-	G	+	0	0	-	11	9
chr1	3143114	3143116	0.959	24	23	B	G	+	12	12	-	12	11
